experiment,step,total_steps,split,loss,train_time_ms,step_avg_ms
,,,train,,,
,{step},{args.num_iterations},val,{val_loss,,
,{step},{args.num_iterations},val,{val_loss,,
,,,train,,,
,{step+1},{args.num_iterations},train,{train_loss.item(),,
,{step+1},{args.num_iterations},train,{train_loss.item(),,
,352,5100,train,4.2838,377858,1104.85
,353,5100,train,3.9363,378959,1104.84
,354,5100,train,4.2186,380059,1104.82
,355,5100,train,4.2205,381157,1104.80
,356,5100,train,4.0281,382255,1104.78
,357,5100,train,4.0386,383354,1104.77
,358,5100,train,4.2264,384454,1104.75
,359,5100,train,3.9939,385555,1104.74
,360,5100,train,4.0904,386655,1104.73
,361,5100,train,4.0612,387753,1104.71
,362,5100,train,3.9287,388859,1104.71
,363,5100,train,4.1046,389962,1104.71
,364,5100,train,4.0579,391065,1104.70
,365,5100,train,4.0399,392170,1104.70
,366,5100,train,4.0828,393272,1104.70
,367,5100,train,3.9780,394381,1104.71
,368,5100,train,4.1306,395484,1104.70
,369,5100,train,4.0469,396583,1104.69
,370,5100,train,3.9465,397682,1104.67
,371,5100,train,4.1301,398782,1104.66
,372,5100,train,4.0378,399888,1104.66
,373,5100,train,4.2617,400994,1104.67
,374,5100,train,4.0832,402099,1104.67
,375,5100,train,4.1147,403203,1104.67
,375,5100,val,4.0559,403203,1104.67
,376,5100,train,4.3166,404304,1104.66
,377,5100,train,3.8912,405407,1104.65
,378,5100,train,4.1219,406507,1104.64
,379,5100,train,4.1237,407606,1104.62
,380,5100,train,4.0714,408707,1104.61
,381,5100,train,4.0026,409807,1104.60
,382,5100,train,4.0001,411005,1104.85
,383,5100,train,3.9938,412105,1104.84
,384,5100,train,4.1010,413205,1104.83
,385,5100,train,3.8855,414307,1104.82
,386,5100,train,4.0922,415403,1104.80
,387,5100,train,3.9959,416506,1104.79
,388,5100,train,4.1748,417607,1104.78
,389,5100,train,4.0341,418707,1104.77
,390,5100,train,4.0924,419806,1104.75
,391,5100,train,3.9473,420904,1104.74
,392,5100,train,4.0170,422004,1104.72
,393,5100,train,4.0320,423104,1104.71
,394,5100,train,4.0286,424205,1104.70
,395,5100,train,4.0213,425303,1104.68
,396,5100,train,3.9660,426402,1104.67
,397,5100,train,3.7983,427502,1104.66
,398,5100,train,4.0385,428603,1104.65
,399,5100,train,4.0081,429713,1104.66
,400,5100,train,3.9477,430810,1104.64
,401,5100,train,4.0468,431913,1104.64
,402,5100,train,3.9346,433011,1104.62
,403,5100,train,4.2012,434120,1104.63
,404,5100,train,4.1116,435227,1104.64
,405,5100,train,4.0723,436332,1104.64
,406,5100,train,4.0794,437432,1104.63
,407,5100,train,4.0373,438534,1104.62
,408,5100,train,3.9666,439638,1104.62
,409,5100,train,4.0316,440744,1104.62
,410,5100,train,3.9748,441848,1104.62
,411,5100,train,3.9942,442953,1104.62
,412,5100,train,3.9839,444060,1104.63
,413,5100,train,3.9823,445159,1104.61
,414,5100,train,4.0900,446256,1104.59
,415,5100,train,3.9346,447354,1104.58
,416,5100,train,4.0065,448451,1104.56
,417,5100,train,4.1103,449544,1104.53
,418,5100,train,3.8786,450645,1104.52
,419,5100,train,4.1527,451745,1104.51
,420,5100,train,4.2156,452844,1104.50
,421,5100,train,3.9739,453944,1104.49
,422,5100,train,4.1185,455042,1104.47
,423,5100,train,3.8180,456139,1104.45
,424,5100,train,3.9869,457243,1104.45
,425,5100,train,3.8651,458343,1104.44
,426,5100,train,4.0729,459440,1104.42
,427,5100,train,4.0497,460540,1104.41
,428,5100,train,3.9750,461634,1104.39
,429,5100,train,4.0776,462727,1104.36
,430,5100,train,3.9148,463827,1104.35
,431,5100,train,3.8492,464927,1104.34
,432,5100,train,4.0618,466026,1104.33
,433,5100,train,4.0773,467127,1104.32
,434,5100,train,4.0683,468227,1104.31
,435,5100,train,3.9633,469327,1104.30
,436,5100,train,4.0474,470428,1104.29
,437,5100,train,4.0592,471528,1104.28
,438,5100,train,4.0025,472629,1104.27
,439,5100,train,4.0660,473727,1104.26
,440,5100,train,3.9048,474827,1104.25
,441,5100,train,4.0126,475930,1104.25
,442,5100,train,3.9423,477031,1104.24
,443,5100,train,3.8361,478134,1104.23
,444,5100,train,3.9842,479238,1104.24
,445,5100,train,4.2239,480349,1104.25
,446,5100,train,3.8541,481450,1104.24
,447,5100,train,4.0400,482553,1104.24
,448,5100,train,4.0721,483648,1104.22
,449,5100,train,3.9164,484751,1104.22
,450,5100,train,3.8887,485852,1104.21
,451,5100,train,3.9456,486949,1104.19
,452,5100,train,4.2589,488048,1104.18
,453,5100,train,4.1550,489150,1104.18
,454,5100,train,4.0142,490252,1104.17
,455,5100,train,3.9107,491355,1104.17
,456,5100,train,4.0290,492452,1104.15
,457,5100,train,3.9808,493550,1104.14
,458,5100,train,3.9711,494646,1104.12
,459,5100,train,4.0565,495745,1104.11
,460,5100,train,3.8926,496843,1104.10
,461,5100,train,4.0013,497944,1104.09
,462,5100,train,3.9749,499045,1104.08
,463,5100,train,3.7955,500145,1104.07
