experiment,step,total_steps,split,loss,train_time_ms,step_avg_ms
,,,train,,,
,{step},{args.num_iterations},val,{val_loss,,
,{step},{args.num_iterations},val,{val_loss,,
,,,train,,,
,{step+1},{args.num_iterations},train,{train_loss.item(),,
,{step+1},{args.num_iterations},train,{train_loss.item(),,
,1252,5100,train,3.9153,1366757,1100.45
,1253,5100,train,3.8166,1367846,1100.44
,1254,5100,train,4.0283,1368942,1100.44
,1255,5100,train,3.9055,1370031,1100.43
,1256,5100,train,3.8169,1371141,1100.43
,1257,5100,train,3.9634,1372230,1100.43
,1258,5100,train,4.0334,1373322,1100.42
,1259,5100,train,3.8379,1374418,1100.41
,1260,5100,train,3.8280,1375527,1100.42
,1261,5100,train,3.9066,1376619,1100.41
,1262,5100,train,3.8719,1377709,1100.41
,1263,5100,train,3.7269,1378807,1100.40
,1264,5100,train,3.8060,1379967,1100.45
,1265,5100,train,3.8998,1381052,1100.44
,1266,5100,train,3.7277,1382145,1100.43
,1267,5100,train,3.9610,1383244,1100.43
,1268,5100,train,3.9370,1384382,1100.46
,1269,5100,train,3.9534,1385474,1100.46
,1270,5100,train,3.8933,1386569,1100.45
,1271,5100,train,3.9306,1387662,1100.45
,1272,5100,train,3.7849,1388771,1100.45
,1273,5100,train,3.6254,1389860,1100.44
,1274,5100,train,3.9040,1390949,1100.43
,1275,5100,train,3.8733,1392043,1100.43
,1276,5100,train,3.9181,1393153,1100.44
,1277,5100,train,3.8607,1394248,1100.43
,1278,5100,train,3.9673,1395342,1100.43
,1279,5100,train,3.9875,1396430,1100.42
,1280,5100,train,3.9434,1397539,1100.42
,1281,5100,train,3.9424,1398628,1100.42
,1282,5100,train,3.7717,1399722,1100.41
,1283,5100,train,3.8847,1400820,1100.41
,1284,5100,train,3.9375,1401928,1100.41
,1285,5100,train,3.9905,1403016,1100.41
,1286,5100,train,3.8911,1404106,1100.40
,1287,5100,train,3.9358,1405201,1100.39
,1288,5100,train,3.8817,1406319,1100.41
,1289,5100,train,3.8606,1407408,1100.40
,1290,5100,train,3.9914,1408503,1100.39
,1291,5100,train,3.8476,1409591,1100.38
,1292,5100,train,3.9083,1410702,1100.39
,1293,5100,train,3.9737,1411790,1100.38
,1294,5100,train,3.8988,1412882,1100.38
,1295,5100,train,3.9946,1413973,1100.37
,1296,5100,train,4.0152,1415084,1100.38
,1297,5100,train,3.9971,1416170,1100.37
,1298,5100,train,3.8040,1417261,1100.36
,1299,5100,train,3.8793,1418348,1100.35
,1300,5100,train,3.7669,1419499,1100.39
,1301,5100,train,3.8536,1420589,1100.38
,1302,5100,train,3.9139,1421685,1100.38
,1303,5100,train,3.9284,1422781,1100.37
,1304,5100,train,3.9285,1423915,1100.40
,1305,5100,train,4.0828,1425005,1100.39
,1306,5100,train,3.8635,1426093,1100.38
,1307,5100,train,4.0649,1427187,1100.38
,1308,5100,train,3.7931,1428341,1100.42
,1309,5100,train,3.9774,1429431,1100.41
,1310,5100,train,3.9880,1430527,1100.41
,1311,5100,train,3.8619,1431627,1100.41
,1312,5100,train,3.7911,1432797,1100.46
,1313,5100,train,3.8554,1433889,1100.45
,1314,5100,train,3.8074,1434988,1100.45
,1315,5100,train,3.9509,1436082,1100.45
,1316,5100,train,3.8699,1437191,1100.45
,1317,5100,train,3.6048,1438287,1100.45
,1318,5100,train,3.8316,1439387,1100.45
,1319,5100,train,3.9017,1440482,1100.44
,1320,5100,train,3.9222,1441594,1100.45
,1321,5100,train,3.8214,1442688,1100.45
,1322,5100,train,3.9550,1443782,1100.44
,1323,5100,train,3.9851,1444870,1100.43
,1324,5100,train,3.8847,1445984,1100.44
,1325,5100,train,3.8375,1447070,1100.43
,1326,5100,train,3.8716,1448163,1100.43
,1327,5100,train,3.9624,1449257,1100.42
,1328,5100,train,4.0072,1450365,1100.43
,1329,5100,train,3.7751,1451451,1100.42
,1330,5100,train,3.6875,1452544,1100.41
,1331,5100,train,3.9856,1453636,1100.41
,1332,5100,train,3.8592,1454746,1100.41
,1333,5100,train,3.9770,1455837,1100.41
,1334,5100,train,3.8137,1456928,1100.40
,1335,5100,train,3.9364,1458126,1100.47
,1336,5100,train,3.9118,1459244,1100.49
,1337,5100,train,3.7940,1460345,1100.49
,1338,5100,train,3.8659,1461443,1100.48
,1339,5100,train,3.9155,1462541,1100.48
,1340,5100,train,3.8891,1463698,1100.52
,1341,5100,train,3.8133,1464790,1100.52
,1342,5100,train,3.8507,1465889,1100.52
,1343,5100,train,4.0146,1466987,1100.52
,1344,5100,train,3.7520,1468125,1100.54
,1345,5100,train,3.8303,1469215,1100.54
,1346,5100,train,4.0592,1470309,1100.53
,1347,5100,train,3.8906,1471403,1100.53
,1348,5100,train,3.9206,1472522,1100.54
,1349,5100,train,3.8361,1473611,1100.53
,1350,5100,train,4.1205,1474708,1100.53
,1351,5100,train,3.8736,1475805,1100.53
,1352,5100,train,3.6625,1476924,1100.54
,1353,5100,train,3.7981,1478013,1100.53
,1354,5100,train,3.7876,1479107,1100.53
,1355,5100,train,3.8748,1480203,1100.52
,1356,5100,train,3.9337,1481313,1100.53
,1357,5100,train,3.8796,1482407,1100.53
,1358,5100,train,3.9630,1483505,1100.52
,1359,5100,train,3.7798,1484601,1100.52
,1360,5100,train,3.7638,1485706,1100.52
,1361,5100,train,4.8916,1486798,1100.52
,1362,5100,train,3.8289,1487889,1100.51
,1363,5100,train,3.7998,1488982,1100.50
,1364,5100,train,3.8048,1490087,1100.51
,1365,5100,train,3.6919,1491177,1100.50
,1366,5100,train,3.9015,1492269,1100.49
,1367,5100,train,3.6119,1493363,1100.49
,1368,5100,train,3.8889,1494476,1100.50
,1369,5100,train,3.9323,1495566,1100.49
,1370,5100,train,3.9088,1496659,1100.48
,1371,5100,train,3.9621,1497748,1100.48
,1372,5100,train,4.1592,1498859,1100.48
,1373,5100,train,3.8374,1499947,1100.47
,1374,5100,train,3.9451,1501041,1100.47
,1375,5100,train,4.4103,1502132,1100.46
,1375,5100,val,3.8391,1502133,1100.46
,1376,5100,train,3.8258,1503279,1100.50
,1377,5100,train,3.8400,1504368,1100.49
,1378,5100,train,3.7963,1505462,1100.48
,1379,5100,train,3.9208,1506559,1100.48
,1380,5100,train,3.9248,1507679,1100.50
,1381,5100,train,3.8328,1508766,1100.49
,1382,5100,train,4.1511,1509860,1100.48
,1383,5100,train,3.8295,1510951,1100.47
,1384,5100,train,3.9244,1512059,1100.48
,1385,5100,train,3.8447,1513145,1100.47
,1386,5100,train,3.9992,1514238,1100.46
,1387,5100,train,3.6831,1515334,1100.46
,1388,5100,train,3.8120,1516442,1100.47
,1389,5100,train,3.7538,1517536,1100.46
,1390,5100,train,3.8927,1518626,1100.45
,1391,5100,train,3.9417,1519717,1100.45
,1392,5100,train,3.8907,1520829,1100.46
,1393,5100,train,3.8495,1521918,1100.45
,1394,5100,train,3.9559,1523011,1100.44
,1395,5100,train,3.8793,1524102,1100.43
,1396,5100,train,3.7630,1525212,1100.44
,1397,5100,train,3.9578,1526299,1100.43
,1398,5100,train,3.8052,1527396,1100.43
,1399,5100,train,3.8377,1528484,1100.42
,1400,5100,train,4.0066,1529598,1100.43
,1401,5100,train,3.7703,1530685,1100.42
,1402,5100,train,3.7679,1531776,1100.41
,1403,5100,train,3.7812,1532870,1100.41
,1404,5100,train,4.0286,1533979,1100.42
,1405,5100,train,3.7399,1535067,1100.41
,1406,5100,train,3.7336,1536161,1100.40
,1407,5100,train,3.9316,1537252,1100.40
,1408,5100,train,4.0274,1538361,1100.40
,1409,5100,train,3.6820,1539449,1100.39
,1410,5100,train,3.8488,1540539,1100.39
,1411,5100,train,3.9803,1541634,1100.38
,1412,5100,train,4.0153,1542797,1100.43
,1413,5100,train,3.9143,1543884,1100.42
,1414,5100,train,3.6800,1544979,1100.41
,1415,5100,train,3.7483,1546071,1100.41
,1416,5100,train,3.9011,1547180,1100.41
,1417,5100,train,3.8310,1548268,1100.40
,1418,5100,train,3.7345,1549359,1100.40
,1419,5100,train,3.8870,1550451,1100.39
,1420,5100,train,3.7953,1551563,1100.40
,1421,5100,train,3.7847,1552650,1100.39
,1422,5100,train,3.8348,1553739,1100.38
,1423,5100,train,4.0876,1554833,1100.38
,1424,5100,train,4.0479,1555944,1100.38
,1425,5100,train,3.7278,1557036,1100.38
,1426,5100,train,3.7952,1558123,1100.37
,1427,5100,train,3.7017,1559214,1100.36
,1428,5100,train,3.8785,1560320,1100.37
,1429,5100,train,3.8846,1561412,1100.36
,1430,5100,train,3.9653,1562501,1100.35
,1431,5100,train,3.7777,1563594,1100.35
,1432,5100,train,3.6705,1564703,1100.35
,1433,5100,train,3.8901,1565794,1100.35
,1434,5100,train,3.8329,1566882,1100.34
,1435,5100,train,3.7660,1567975,1100.33
,1436,5100,train,3.8591,1569081,1100.34
,1437,5100,train,3.7807,1570173,1100.33
,1438,5100,train,3.8082,1571268,1100.33
,1439,5100,train,3.8564,1572357,1100.32
,1440,5100,train,3.9386,1573468,1100.33
,1441,5100,train,3.9086,1574560,1100.32
,1442,5100,train,3.8522,1575656,1100.32
,1443,5100,train,3.7318,1576744,1100.31
,1444,5100,train,3.7030,1577855,1100.32
,1445,5100,train,3.8394,1578943,1100.31
,1446,5100,train,3.7987,1580038,1100.31
,1447,5100,train,3.8835,1581131,1100.30
,1448,5100,train,3.8363,1582239,1100.31
,1449,5100,train,3.8968,1583329,1100.30
,1450,5100,train,3.7897,1584420,1100.29
,1451,5100,train,3.7703,1585512,1100.29
,1452,5100,train,3.8436,1586621,1100.29
,1453,5100,train,3.8273,1587716,1100.29
,1454,5100,train,3.8260,1588804,1100.28
,1455,5100,train,3.5892,1589898,1100.28
,1456,5100,train,3.8015,1591022,1100.29
,1457,5100,train,3.7795,1592113,1100.29
,1458,5100,train,3.8603,1593204,1100.28
,1459,5100,train,3.8479,1594299,1100.28
,1460,5100,train,3.8506,1595419,1100.29
,1461,5100,train,3.8495,1596517,1100.29
,1462,5100,train,3.5685,1597611,1100.28
,1463,5100,train,3.8473,1598701,1100.28
,1464,5100,train,3.8353,1599826,1100.29
,1465,5100,train,3.8391,1600920,1100.29
,1466,5100,train,3.8678,1602015,1100.29
,1467,5100,train,4.2024,1603104,1100.28
,1468,5100,train,3.7983,1604214,1100.28
,1469,5100,train,3.9129,1605302,1100.28
,1470,5100,train,3.7992,1606392,1100.27
,1471,5100,train,3.8032,1607481,1100.26
,1472,5100,train,3.7973,1608593,1100.27
,1473,5100,train,3.9137,1609681,1100.26
,1474,5100,train,3.8217,1610772,1100.25
,1475,5100,train,3.8334,1611863,1100.25
,1476,5100,train,3.9475,1612974,1100.26
,1477,5100,train,3.7938,1614062,1100.25
,1478,5100,train,3.6813,1615155,1100.24
,1479,5100,train,3.7907,1616250,1100.24
,1480,5100,train,3.8440,1617362,1100.25
,1481,5100,train,3.7679,1618454,1100.24
,1482,5100,train,3.7726,1619547,1100.24
,1483,5100,train,3.8569,1620640,1100.23
,1484,5100,train,3.6063,1621751,1100.24
,1485,5100,train,3.8985,1622842,1100.23
,1486,5100,train,3.7915,1623939,1100.23
,1487,5100,train,3.7631,1625034,1100.23
,1488,5100,train,3.7320,1626140,1100.23
,1489,5100,train,3.7930,1627230,1100.22
,1490,5100,train,3.6754,1628319,1100.22
,1491,5100,train,3.8375,1629411,1100.21
,1492,5100,train,3.7427,1630521,1100.22
,1493,5100,train,3.6819,1631615,1100.21
,1494,5100,train,3.6966,1632701,1100.20
,1495,5100,train,3.7857,1633799,1100.20
,1496,5100,train,3.7035,1634952,1100.24
,1497,5100,train,3.7954,1636044,1100.23
,1498,5100,train,3.7176,1637142,1100.23
,1499,5100,train,3.6488,1638235,1100.23
,1500,5100,train,3.6705,1639370,1100.25
,1500,5100,val,3.8019,1639371,1100.25
,1501,5100,train,3.8419,1640465,1100.25
,1502,5100,train,3.7933,1641556,1100.24
,1503,5100,train,3.7731,1642650,1100.23
,1504,5100,train,3.8505,1643761,1100.24
,1505,5100,train,3.7704,1644851,1100.23
,1506,5100,train,3.7589,1645937,1100.23
,1507,5100,train,3.7665,1647026,1100.22
,1508,5100,train,3.8266,1648132,1100.22
,1509,5100,train,3.8323,1649225,1100.22
,1510,5100,train,3.8046,1650312,1100.21
,1511,5100,train,3.8468,1651403,1100.20
,1512,5100,train,3.7698,1652510,1100.21
,1513,5100,train,3.9029,1653602,1100.20
,1514,5100,train,3.7711,1654690,1100.19
,1515,5100,train,3.8052,1655784,1100.19
,1516,5100,train,3.7384,1656895,1100.20
,1517,5100,train,3.7157,1657987,1100.19
,1518,5100,train,3.9145,1659078,1100.18
,1519,5100,train,3.8914,1660171,1100.18
,1520,5100,train,3.8649,1661287,1100.19
,1521,5100,train,3.7686,1662375,1100.18
,1522,5100,train,3.9361,1663468,1100.18
,1523,5100,train,3.7259,1664558,1100.17
,1524,5100,train,3.7865,1665675,1100.18
,1525,5100,train,3.7889,1667133,1100.42
,1526,5100,train,3.7937,1668231,1100.42
,1527,5100,train,3.7666,1669331,1100.42
,1528,5100,train,3.9301,1670498,1100.46
,1529,5100,train,3.8022,1671586,1100.45
,1530,5100,train,3.8289,1672675,1100.44
,1531,5100,train,3.8084,1673771,1100.44
,1532,5100,train,3.8055,1674918,1100.47
,1533,5100,train,3.7625,1676006,1100.46
,1534,5100,train,3.8164,1677098,1100.46
,1535,5100,train,3.8028,1678192,1100.45
,1536,5100,train,3.8643,1679309,1100.46
,1537,5100,train,3.7593,1680396,1100.46
,1538,5100,train,3.8575,1681488,1100.45
,1539,5100,train,3.7150,1682575,1100.44
,1540,5100,train,4.0118,1683689,1100.45
,1541,5100,train,3.6665,1684775,1100.44
,1542,5100,train,3.8173,1685869,1100.44
,1543,5100,train,3.7978,1686961,1100.43
,1544,5100,train,3.6758,1688067,1100.43
,1545,5100,train,3.7679,1689155,1100.43
,1546,5100,train,3.9662,1690250,1100.42
,1547,5100,train,3.6654,1691338,1100.42
,1548,5100,train,3.7946,1692449,1100.42
,1549,5100,train,3.7927,1693537,1100.41
,1550,5100,train,4.0372,1694629,1100.41
,1551,5100,train,3.7453,1695720,1100.40
,1552,5100,train,3.8929,1696828,1100.41
,1553,5100,train,3.8466,1697918,1100.40
,1554,5100,train,3.8659,1699007,1100.39
,1555,5100,train,3.9305,1700095,1100.39
,1556,5100,train,3.6916,1701206,1100.39
,1557,5100,train,3.8440,1702292,1100.38
,1558,5100,train,3.8067,1703386,1100.38
,1559,5100,train,3.8233,1704477,1100.37
,1560,5100,train,3.8938,1705600,1100.39
,1561,5100,train,3.8206,1706690,1100.38
,1562,5100,train,3.5767,1707775,1100.37
,1563,5100,train,3.6124,1708868,1100.37
,1564,5100,train,4.0074,1710046,1100.42
,1565,5100,train,3.7372,1711138,1100.41
,1566,5100,train,3.8116,1712233,1100.41
,1567,5100,train,3.8148,1713331,1100.41
,1568,5100,train,3.8171,1714501,1100.45
,1569,5100,train,3.8088,1715599,1100.45
,1570,5100,train,3.7498,1716694,1100.44
,1571,5100,train,3.6761,1717790,1100.44
,1572,5100,train,3.7717,1718910,1100.45
,1573,5100,train,3.8537,1719998,1100.45
,1574,5100,train,3.7795,1721091,1100.44
,1575,5100,train,3.8221,1722187,1100.44
,1576,5100,train,3.7532,1723301,1100.45
,1577,5100,train,3.7532,1724393,1100.44
,1578,5100,train,3.8545,1725489,1100.44
,1579,5100,train,3.9299,1726583,1100.44
,1580,5100,train,3.7933,1727694,1100.44
,1581,5100,train,4.1523,1728783,1100.43
,1582,5100,train,3.8364,1729872,1100.43
,1583,5100,train,3.9716,1730959,1100.42
,1584,5100,train,3.7449,1732072,1100.43
,1585,5100,train,3.8045,1733160,1100.42
,1586,5100,train,3.9428,1734251,1100.41
,1587,5100,train,3.7226,1735337,1100.40
,1588,5100,train,3.7471,1736450,1100.41
,1589,5100,train,3.8518,1737538,1100.40
,1590,5100,train,3.7317,1738630,1100.40
,1591,5100,train,3.7226,1739728,1100.40
,1592,5100,train,3.6906,1740846,1100.41
,1593,5100,train,3.8239,1741934,1100.40
,1594,5100,train,3.7087,1743029,1100.40
,1595,5100,train,3.4623,1744124,1100.39
,1596,5100,train,3.7108,1745235,1100.40
,1597,5100,train,3.7024,1746319,1100.39
,1598,5100,train,3.8728,1747410,1100.38
,1599,5100,train,3.7575,1748505,1100.38
,1600,5100,train,3.7957,1749616,1100.39
,1601,5100,train,3.7994,1750711,1100.38
,1602,5100,train,3.6650,1751807,1100.38
,1603,5100,train,3.7486,1752908,1100.38
,1604,5100,train,3.7306,1754061,1100.41
,1605,5100,train,3.7913,1755150,1100.41
,1606,5100,train,3.7967,1756241,1100.40
,1607,5100,train,3.6116,1757333,1100.40
,1608,5100,train,3.7632,1758493,1100.43
,1609,5100,train,3.8889,1759582,1100.43
,1610,5100,train,3.7622,1760674,1100.42
,1611,5100,train,3.9248,1761769,1100.42
,1612,5100,train,3.6464,1762878,1100.42
,1613,5100,train,3.7206,1763969,1100.42
,1614,5100,train,3.7983,1765055,1100.41
,1615,5100,train,3.7430,1766147,1100.40
,1616,5100,train,3.7719,1767261,1100.41
,1617,5100,train,3.7045,1768353,1100.41
,1618,5100,train,3.6871,1769444,1100.40
,1619,5100,train,3.7857,1770535,1100.39
,1620,5100,train,3.6739,1771649,1100.40
,1621,5100,train,3.7724,1772737,1100.40
,1622,5100,train,3.6431,1773828,1100.39
,1623,5100,train,3.8886,1774917,1100.38
,1624,5100,train,3.6236,1776030,1100.39
,1625,5100,train,3.7753,1777118,1100.38
,1625,5100,val,3.7869,1777118,1100.38
,1626,5100,train,3.6872,1778210,1100.38
,1627,5100,train,3.6730,1779301,1100.37
,1628,5100,train,3.7420,1780411,1100.38
,1629,5100,train,3.4749,1781498,1100.37
,1630,5100,train,3.8494,1782587,1100.36
,1631,5100,train,3.8384,1783679,1100.36
,1632,5100,train,3.6397,1784790,1100.36
,1633,5100,train,3.7022,1785879,1100.36
,1634,5100,train,3.8834,1786978,1100.36
,1635,5100,train,3.9251,1788076,1100.35
,1636,5100,train,3.7706,1789243,1100.40
,1637,5100,train,3.6864,1790329,1100.39
,1638,5100,train,3.8075,1791422,1100.38
,1639,5100,train,3.5903,1792518,1100.38
,1640,5100,train,3.8991,1793633,1100.39
,1641,5100,train,3.7382,1794723,1100.38
,1642,5100,train,3.9932,1795815,1100.38
,1643,5100,train,3.6134,1796905,1100.37
,1644,5100,train,3.6413,1798014,1100.38
,1645,5100,train,3.6856,1799100,1100.37
,1646,5100,train,3.7538,1800191,1100.36
,1647,5100,train,3.6857,1801280,1100.35
,1648,5100,train,3.8724,1802390,1100.36
,1649,5100,train,3.7076,1803479,1100.35
,1650,5100,train,3.7306,1804574,1100.35
,1651,5100,train,3.6608,1805666,1100.35
,1652,5100,train,3.7414,1806784,1100.36
,1653,5100,train,3.9712,1807875,1100.35
,1654,5100,train,3.8144,1808963,1100.34
,1655,5100,train,3.6108,1810055,1100.34
,1656,5100,train,3.7166,1811174,1100.35
,1657,5100,train,3.7674,1812262,1100.34
,1658,5100,train,3.7131,1813357,1100.34
,1659,5100,train,3.7905,1814453,1100.34
,1660,5100,train,3.7163,1815562,1100.34
,1661,5100,train,3.8658,1816653,1100.33
,1662,5100,train,3.8248,1817741,1100.33
,1663,5100,train,3.8748,1818837,1100.32
,1664,5100,train,3.7788,1819951,1100.33
,1665,5100,train,3.7245,1821039,1100.33
,1666,5100,train,3.8812,1822132,1100.32
,1667,5100,train,3.6378,1823223,1100.32
,1668,5100,train,3.7437,1824339,1100.33
,1669,5100,train,3.7243,1825424,1100.32
,1670,5100,train,3.7622,1826519,1100.31
,1671,5100,train,3.6610,1827617,1100.31
,1672,5100,train,3.8200,1828759,1100.34
,1673,5100,train,3.6837,1829846,1100.33
,1674,5100,train,3.7693,1830940,1100.32
,1675,5100,train,3.7401,1832039,1100.32
,1676,5100,train,3.9377,1833162,1100.34
,1677,5100,train,3.7668,1834250,1100.33
,1678,5100,train,3.6565,1835342,1100.32
,1679,5100,train,3.8084,1836438,1100.32
,1680,5100,train,3.7088,1837547,1100.33
,1681,5100,train,3.8685,1838640,1100.32
,1682,5100,train,3.9472,1839733,1100.32
,1683,5100,train,3.8792,1840827,1100.31
,1684,5100,train,3.7251,1841933,1100.32
,1685,5100,train,3.7858,1843021,1100.31
,1686,5100,train,3.7354,1844113,1100.31
,1687,5100,train,3.7400,1845201,1100.30
,1688,5100,train,3.6839,1846315,1100.31
,1689,5100,train,3.8157,1847403,1100.30
,1690,5100,train,3.7760,1848498,1100.30
,1691,5100,train,3.8179,1849584,1100.29
,1692,5100,train,3.7143,1850696,1100.30
,1693,5100,train,3.9008,1851784,1100.29
,1694,5100,train,3.7537,1852877,1100.28
,1695,5100,train,3.5847,1853972,1100.28
,1696,5100,train,3.7103,1855086,1100.29
,1697,5100,train,3.7271,1856178,1100.28
,1698,5100,train,3.7403,1857268,1100.28
,1699,5100,train,3.7874,1858359,1100.27
,1700,5100,train,3.7633,1859467,1100.28
,1701,5100,train,3.7789,1860558,1100.27
,1702,5100,train,3.8211,1861651,1100.27
,1703,5100,train,3.7299,1862739,1100.26
,1704,5100,train,3.7485,1863851,1100.27
,1705,5100,train,3.9826,1864939,1100.26
,1706,5100,train,3.8349,1866030,1100.25
,1707,5100,train,3.7459,1867120,1100.25
,1708,5100,train,3.7342,1868231,1100.25
,1709,5100,train,3.8277,1869322,1100.25
,1710,5100,train,3.8119,1870419,1100.25
,1711,5100,train,3.8298,1871518,1100.25
,1712,5100,train,3.5771,1872684,1100.28
,1713,5100,train,3.6572,1873772,1100.28
,1714,5100,train,3.8124,1874863,1100.27
,1715,5100,train,3.5915,1875960,1100.27
,1716,5100,train,3.7539,1877337,1100.43
,1717,5100,train,3.7993,1878424,1100.42
,1718,5100,train,3.8312,1879518,1100.42
,1719,5100,train,3.6372,1880614,1100.42
,1720,5100,train,3.9203,1881725,1100.42
,1721,5100,train,3.6297,1882819,1100.42
,1722,5100,train,3.6299,1883910,1100.41
,1723,5100,train,3.7906,1885000,1100.41
,1724,5100,train,3.7680,1886116,1100.42
,1725,5100,train,3.7046,1887204,1100.41
,1726,5100,train,3.8244,1888295,1100.41
,1727,5100,train,3.7073,1889385,1100.40
,1728,5100,train,3.7894,1890498,1100.41
,1729,5100,train,3.7860,1891586,1100.40
,1730,5100,train,3.7359,1892680,1100.40
,1731,5100,train,3.7387,1893770,1100.39
,1732,5100,train,3.7958,1894882,1100.40
,1733,5100,train,3.8926,1895972,1100.39
,1734,5100,train,3.8115,1897067,1100.39
,1735,5100,train,3.7242,1898160,1100.38
,1736,5100,train,3.8167,1899274,1100.39
,1737,5100,train,3.8237,1900362,1100.38
,1738,5100,train,3.7367,1901459,1100.38
,1739,5100,train,3.5972,1902545,1100.37
,1740,5100,train,3.8059,1903660,1100.38
,1741,5100,train,3.9652,1904747,1100.37
,1742,5100,train,3.6878,1905841,1100.37
,1743,5100,train,3.8092,1906936,1100.37
,1744,5100,train,3.6757,1908050,1100.37
,1745,5100,train,3.7300,1909141,1100.37
,1746,5100,train,3.7473,1910225,1100.36
,1747,5100,train,3.6427,1911320,1100.36
,1748,5100,train,3.5919,1912436,1100.37
,1749,5100,train,3.6421,1913525,1100.36
,1750,5100,train,3.7647,1914619,1100.36
,1750,5100,val,3.7443,1914620,1100.36
,1751,5100,train,3.7367,1915713,1100.35
,1752,5100,train,3.9687,1916857,1100.38
,1753,5100,train,3.7661,1917950,1100.37
,1754,5100,train,3.7649,1919045,1100.37
,1755,5100,train,3.7639,1920142,1100.37
,1756,5100,train,3.7961,1921262,1100.38
,1757,5100,train,3.7526,1922348,1100.37
,1758,5100,train,3.8165,1923442,1100.37
,1759,5100,train,3.7943,1924538,1100.36
,1760,5100,train,3.7349,1925666,1100.38
,1761,5100,train,3.7982,1926751,1100.37
,1762,5100,train,3.8116,1927842,1100.37
,1763,5100,train,3.8531,1928932,1100.36
,1764,5100,train,3.7785,1930041,1100.37
,1765,5100,train,3.7700,1931126,1100.36
,1766,5100,train,3.9597,1932220,1100.35
,1767,5100,train,3.8031,1933311,1100.35
,1768,5100,train,3.7265,1934420,1100.35
,1769,5100,train,3.7551,1935507,1100.34
,1770,5100,train,3.7006,1936595,1100.34
,1771,5100,train,3.7970,1937684,1100.33
,1772,5100,train,3.6504,1938793,1100.34
,1773,5100,train,3.6861,1939883,1100.33
,1774,5100,train,3.7887,1940976,1100.33
,1775,5100,train,3.7790,1942066,1100.32
,1776,5100,train,3.7204,1943179,1100.33
,1777,5100,train,3.7517,1944266,1100.32
,1778,5100,train,3.7169,1945353,1100.31
,1779,5100,train,3.7225,1946443,1100.31
,1780,5100,train,3.6985,1947557,1100.31
,1781,5100,train,3.7711,1948644,1100.31
,1782,5100,train,3.7615,1949739,1100.30
,1783,5100,train,3.8274,1950829,1100.30
,1784,5100,train,3.5604,1951940,1100.30
,1785,5100,train,3.6640,1953027,1100.30
,1786,5100,train,3.7209,1954119,1100.29
,1787,5100,train,3.8027,1955206,1100.28
,1788,5100,train,3.6065,1956320,1100.29
,1789,5100,train,3.7702,1957407,1100.29
,1790,5100,train,3.7660,1958501,1100.28
,1791,5100,train,3.7143,1959596,1100.28
,1792,5100,train,3.6782,1960745,1100.31
,1793,5100,train,3.7876,1961834,1100.30
,1794,5100,train,3.7006,1962926,1100.29
,1795,5100,train,3.5752,1964023,1100.29
,1796,5100,train,3.7062,1965162,1100.31
,1797,5100,train,3.6837,1966249,1100.31
,1798,5100,train,3.8126,1967344,1100.30
,1799,5100,train,3.6117,1968439,1100.30
,1800,5100,train,3.7740,1969549,1100.31
,1801,5100,train,3.7124,1970639,1100.30
,1802,5100,train,3.7439,1971727,1100.29
,1803,5100,train,3.7719,1972819,1100.29
,1804,5100,train,3.6813,1973941,1100.30
,1805,5100,train,3.7606,1975029,1100.29
,1806,5100,train,3.7441,1976123,1100.29
,1807,5100,train,3.7412,1977211,1100.28
,1808,5100,train,3.7257,1978327,1100.29
,1809,5100,train,3.8112,1979419,1100.29
,1810,5100,train,3.7557,1980508,1100.28
,1811,5100,train,3.6081,1981602,1100.28
,1812,5100,train,3.6827,1982717,1100.29
,1813,5100,train,3.8126,1983806,1100.28
,1814,5100,train,3.7561,1984892,1100.27
,1815,5100,train,3.6759,1985981,1100.27
,1816,5100,train,3.5814,1987097,1100.28
,1817,5100,train,3.6752,1988186,1100.27
,1818,5100,train,3.7673,1989280,1100.27
,1819,5100,train,3.8037,1990372,1100.26
,1820,5100,train,3.7549,1991490,1100.27
,1821,5100,train,3.6872,1992584,1100.27
,1822,5100,train,3.6922,1993674,1100.26
,1823,5100,train,3.8327,1994764,1100.26
,1824,5100,train,3.6742,1995880,1100.26
,1825,5100,train,3.8820,1996967,1100.26
,1826,5100,train,3.7850,1998062,1100.25
,1827,5100,train,3.7286,1999157,1100.25
,1828,5100,train,3.7954,2000264,1100.26
,1829,5100,train,3.7822,2001361,1100.25
,1830,5100,train,3.7020,2002458,1100.25
,1831,5100,train,3.7614,2003558,1100.25
,1832,5100,train,3.7978,2004738,1100.30
,1833,5100,train,3.8176,2005829,1100.29
,1834,5100,train,3.6234,2006926,1100.29
,1835,5100,train,3.7345,2008022,1100.29
,1836,5100,train,3.6184,2009211,1100.33
,1837,5100,train,3.7898,2010305,1100.33
,1838,5100,train,3.8428,2011402,1100.33
,1839,5100,train,3.8555,2012495,1100.33
,1840,5100,train,3.7541,2013613,1100.34
,1841,5100,train,3.7741,2014705,1100.33
,1842,5100,train,3.7515,2015796,1100.33
,1843,5100,train,3.8160,2016886,1100.32
,1844,5100,train,3.6803,2018003,1100.33
,1845,5100,train,3.6673,2019087,1100.32
,1846,5100,train,3.7613,2020183,1100.32
,1847,5100,train,3.7237,2021274,1100.31
,1848,5100,train,3.8446,2022383,1100.32
,1849,5100,train,3.8482,2023472,1100.31
